root_id,primary_type,additional_types,super_class,flow,side,nt_type,nt_type_score
720575940618920395,T5b,,optic,intrinsic,left,ACH,0.51
720575940630820396,T5b,,optic,intrinsic,left,ACH,0.47
720575940639923261,T4d,,optic,intrinsic,left,,0.0
720575940625971900,T4c,,optic,intrinsic,left,,0.0
720575940625027260,T5a,,optic,intrinsic,left,ACH,0.44
720575940637893598,T4a,,optic,intrinsic,left,,0.0
720575940644315080,T5a,,optic,intrinsic,left,,0.0
720575940625133543,T5d,,optic,intrinsic,left,ACH,0.47
720575940632397393,T5b,,optic,intrinsic,left,ACH,0.53
720575940619101248,T4b,,optic,intrinsic,left,ACH,0.67
720575940628126024,T4b,,optic,intrinsic,left,ACH,0.71
720575940629138025,T5c,,optic,intrinsic,left,ACH,0.62
720575940625655192,T5d,,optic,intrinsic,left,ACH,0.59
720575940619144571,T5c,,optic,intrinsic,left,ACH,0.39
720575940622228741,T4d,,optic,intrinsic,left,,0.0
720575940629835390,T4d,,optic,intrinsic,left,ACH,0.6
720575940626293379,T4d,,optic,intrinsic,left,ACH,0.64
720575940628791114,T4a,,optic,intrinsic,left,ACH,0.56
720575940619262331,T5c,,optic,intrinsic,left,ACH,0.57
720575940647942964,T4c,,optic,intrinsic,left,ACH,0.72
720575940619302454,T5c,,optic,intrinsic,left,ACH,0.55
720575940619336256,T5b,,optic,intrinsic,left,ACH,0.7
720575940622377343,T5d,,optic,intrinsic,left,ACH,0.69
720575940619361445,T5c,,optic,intrinsic,left,,0.0
720575940619376856,T4a,,optic,intrinsic,left,,0.0
720575940630250490,T5b,,optic,intrinsic,left,ACH,0.56
720575940632321355,T5d,,optic,intrinsic,left,ACH,0.5
720575940633773025,T5c,,optic,intrinsic,left,ACH,0.37
720575940619392892,T5a,,optic,intrinsic,left,ACH,0.6
720575940626283108,T5c,,optic,intrinsic,left,ACH,0.64
720575940633576161,T5c,,optic,intrinsic,left,ACH,0.51
720575940619444603,T4d,,optic,intrinsic,left,GABA,0.57
720575940632950948,T4d,,optic,intrinsic,left,ACH,0.59
720575940660450689,T4a,,optic,intrinsic,left,ACH,0.43
720575940621962918,T5b,,optic,intrinsic,left,ACH,0.47
720575940626293808,T5d,,optic,intrinsic,left,ACH,0.55
720575940632123020,T4a,,optic,intrinsic,left,,0.0
720575940619684918,T5d,,optic,intrinsic,left,ACH,0.57
720575940621963958,T4c,,optic,intrinsic,left,ACH,0.53
720575940619568478,T5b,,optic,intrinsic,left,ACH,0.57
720575940624962062,T4b,,optic,intrinsic,left,ACH,0.55
720575940634946199,T4d,,optic,intrinsic,left,,0.0
720575940621636084,T5a,,optic,intrinsic,left,ACH,0.54
720575940627683727,T5d,,optic,intrinsic,left,ACH,0.63
720575940632161361,T5c,,optic,intrinsic,left,ACH,0.64
720575940634300642,T5b,,optic,intrinsic,left,ACH,0.52
720575940631308027,T5c,,optic,intrinsic,left,ACH,0.6
720575940636623608,T5d,,optic,intrinsic,left,,0.0
720575940621564763,T4d,,optic,intrinsic,left,ACH,0.59
720575940619679425,T5b,,optic,intrinsic,left,,0.0
720575940631629899,T4c,,optic,intrinsic,left,ACH,0.55
