neuron_id,wl_color
51172,7964b1f502000fb9
51217,e95f4a21e4e52862
51262,33a0f904229b1139
51279,8c5cc6f793d49924
51298,b64408bfc5bc5fbf
51333,a03b12889a689d40
51348,6f740487a9a31a3e
51355,d2af9de37333c5db
51370,450e05d45f5d957d
51402,02927da12cf12183
51415,bf47f5702a2608d6
51445,779e9be03be8b9bc
51466,abc3b2e857bbb35f
51471,cf0f03f4c7b8865a
51497,8a9253688074ae65
51546,a04ce092d70f78a9
51557,9a9b85b3fe8171c5
51572,8a599ab7e696e2dc
51614,feee382cc1209323
51627,77e5e43e3d79a741
51662,7e056e07491114ae
51664,39cfcfd93d9e9317
51676,f68c265eaf2a34d4
51707,fb0e047af36fdeb6
51765,aeedf5e0ab594f86
51775,644c2b1247abfebc
51861,dd781defd9dc9b9c
51886,17ee234941a06287
51919,92e2029a75636eeb
51956,ffb27a09fa0f4548
51971,514f5be0c1102ea4
52123,a3d148af7de0735b
52130,111f5e9d616b32bf
52134,7afedfae217ff879
52178,db48943a9d710d7c
52198,daf56766dad1801f
52199,91c18b2b295cfb42
52229,896d030edb8d6903
52239,22e507e59f771828
52260,ac231185d449ff82
52296,a8fcbd2a4036ef78
52333,d3340c0d36879428
52335,7a68b4951dfddd18
52350,5166547f37166035
52358,539c97422b0d71ee
52362,7756690c597135a8
52369,10f0a85b3127ca6d
52384,44ae3d94ec088d3a
52389,1a570252f4b8d81c
52462,a889620fc356c8b9
52491,470d2d7ccf0ce97a
52506,417a6cdaf9b54eff
52508,3f6345939a4029f6
52598,75ce4bf065e97eb4
52605,c087c7ff4f2712d6
52612,1bda65714f066964
52625,dbbdf96d2b32e5fb
52651,d28ee62be58e973d
52709,82420e2ba11132f3
52711,21c78c1b03296f3c
52743,a0c7b9a01b93a1df
52761,2cdbce76ead6cd5c
52813,66e2d334d750f046
52873,4a70baf80dc03da2
52915,a5c7d1b7e596819e
52917,0b12839cc153228e
52919,dbb372e4776a8c83
52998,440ae230556eb8eb
53010,f4f791a32b771b8f
53012,b96ce6410186e144
53100,73ce31d636d13383
53111,dfc4df5253f29d42
53172,cf032e4315b0d6b1
53192,0d26bbfcb8482088
53194,d4691175925de8da
53202,4bb485836e7ff6e2
53238,c463c988cd88f561
53239,f28cbe216e75b319
